opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
D77SFTS4,Jonathan Berthelot,GTX Plus Basic,Warephase,Lost,2/2/17,3/12/17,0
QQDO45YR,Cecily Lampkin,MG Advanced,Warephase,Won,2/4/17,5/9/17,3470
J4NX9TK5,Versie Hillebrand,MG Special,Warephase,Won,2/20/17,5/24/17,60
RA1UBXY9,Gladys Colclough,GTXPro,Warephase,Won,2/22/17,3/24/17,4375
ZCA1IRGD,Moses Frase,MG Advanced,Warephase,Won,2/24/17,5/6/17,3063
10NTPQUY,Versie Hillebrand,MG Special,Warephase,Won,3/1/17,6/16/17,50
I7BWM5O0,Violet Mclelland,MG Special,Warephase,Engaging,3/6/17,00/00/0000,0
S2WDGIHL,Cecily Lampkin,MG Advanced,Warephase,Won,3/10/17,5/29/17,2915
4D1FP59D,Gladys Colclough,GTX Basic,Warephase,Won,3/12/17,6/23/17,522
I7WERQ6B,Anna Snelling,MG Special,Warephase,Won,3/13/17,6/8/17,52
G7PNQB9M,Anna Snelling,GTX Plus Basic,Warephase,Lost,3/18/17,5/25/17,0
9P026O47,Versie Hillebrand,MG Special,Warephase,Won,3/19/17,5/27/17,50
8A5HA974,Jonathan Berthelot,GTX Basic,Warephase,Lost,3/21/17,4/1/17,0
3O7PIS8O,Darcel Schlecht,MG Advanced,Warephase,Won,3/28/17,4/9/17,3665
BP7JRV1O,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,4/1/17,6/5/17,1184
KG61YJ92,Moses Frase,GTX Basic,Warephase,Won,4/6/17,6/24/17,575
X9BUD48V,Anna Snelling,GTX Basic,Warephase,Won,4/7/17,4/8/17,596
QL7H3WQZ,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,4/7/17,4/9/17,1091
YGNVLLUR,Gladys Colclough,GTX Basic,Warephase,Lost,4/10/17,4/20/17,0
U9RFE81I,Moses Frase,MG Special,Warephase,Lost,4/13/17,8/16/17,0
V5XB0UPL,Darcel Schlecht,GTXPro,Warephase,Won,4/14/17,6/2/17,4575
WCSJBX3N,Cecily Lampkin,MG Advanced,Warephase,Lost,4/16/17,6/28/17,0
EXICVP8C,Anna Snelling,MG Special,Warephase,Won,4/17/17,4/26/17,52
84T104O7,Darcel Schlecht,GTX Plus Basic,Warephase,Won,4/17/17,4/25/17,1170
UQO59R6N,Lajuana Vencill,MG Special,Warephase,Won,4/23/17,8/11/17,52
M16WB7N8,Anna Snelling,GTX Plus Pro,Warephase,Lost,4/26/17,8/1/17,0
UNSJJUY4,Moses Frase,GTX Basic,Warephase,Won,4/28/17,8/14/17,599
4UN65HWV,Darcel Schlecht,GTX Plus Basic,Warephase,Won,5/1/17,8/23/17,878
C3OOZUTI,Moses Frase,GTX Plus Pro,Warephase,Lost,5/1/17,5/7/17,0
1XNXJUQM,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,5/7/17,8/10/17,1194
N4Z3QYK7,Darcel Schlecht,GTXPro,Warephase,Won,5/9/17,5/24/17,5033
43AH1M09,Anna Snelling,MG Special,Warephase,Lost,5/18/17,5/24/17,0
2G82J8WD,Darcel Schlecht,GTXPro,Warephase,Won,5/19/17,9/11/17,4914
TLT4JJ0U,Marty Freudenburg,MG Advanced,Warephase,Lost,5/23/17,9/13/17,0
JRAAPD3L,Lajuana Vencill,MG Advanced,Warephase,Won,5/25/17,9/16/17,3727
5O0597PP,Darcel Schlecht,MG Advanced,Warephase,Lost,6/1/17,8/7/17,0
SHETLR3T,Gladys Colclough,GTX Plus Pro,Warephase,Won,6/4/17,8/30/17,4990
EEBOSTAA,Versie Hillebrand,GTX Plus Pro,Warephase,Won,6/4/17,6/13/17,5056
JNIMHE7Y,Anna Snelling,MG Special,Warephase,Won,6/7/17,8/20/17,61
2O1IK8VR,Versie Hillebrand,MG Advanced,Warephase,Won,6/7/17,6/17/17,3662
JEMEGXUG,Marty Freudenburg,GTX Basic,Warephase,Won,6/8/17,8/19/17,517
8TTFFCIK,Lajuana Vencill,MG Advanced,Warephase,Won,6/14/17,6/17/17,3468
AHRCT8IP,Marty Freudenburg,GTX Basic,Warephase,Lost,6/18/17,9/3/17,0
DYUWF61W,Moses Frase,GTX Plus Pro,Warephase,Lost,6/19/17,6/28/17,0
EFWND7VS,Niesha Huffines,GTX Basic,Warephase,Won,6/21/17,9/30/17,587
BYBZJBC9,Versie Hillebrand,MG Special,Warephase,Lost,6/21/17,8/2/17,0
95B6AKI1,Marty Freudenburg,GTX Plus Basic,Warephase,Won,6/25/17,7/2/17,839
Q81Q0PJK,Anna Snelling,GTX Plus Basic,Warephase,Won,6/27/17,7/6/17,991
CMCVD0N8,Darcel Schlecht,GTXPro,Warephase,Won,6/29/17,7/8/17,5321
UZN5JBF3,Darcel Schlecht,GTX Basic,Warephase,Won,6/30/17,9/29/17,565
4F8MNVNP,Jonathan Berthelot,GTX Basic,Warephase,Lost,6/30/17,7/7/17,0
TKKSOBRC,Niesha Huffines,MG Special,Warephase,Won,7/1/17,7/12/17,50
JDXET5H9,Cecily Lampkin,MG Special,Warephase,Won,7/3/17,8/31/17,51
MBLFZPU2,Jonathan Berthelot,GTX Basic,Warephase,Lost,7/8/17,9/12/17,0
OUMM04QV,Moses Frase,GTX Plus Pro,Warephase,Won,7/9/17,7/18/17,4651
9B9VDAFU,Gladys Colclough,GTXPro,Warephase,Won,7/10/17,7/18/17,4631
EYTBRK2B,Lajuana Vencill,MG Advanced,Warephase,Won,7/14/17,7/24/17,3411
OB8UCQ17,Jonathan Berthelot,GTX Basic,Warephase,Won,7/17/17,7/26/17,490
RZ8HI1Y5,Lajuana Vencill,GTX Plus Basic,Warephase,Lost,7/17/17,7/24/17,0
23R03LTJ,Darcel Schlecht,GTX Plus Basic,Warephase,Won,7/24/17,8/7/17,996
D5H30X5X,Gladys Colclough,MG Special,Warephase,Lost,8/2/17,11/7/17,0
IT1XRUTD,Lajuana Vencill,GTX Plus Pro,Warephase,Lost,8/2/17,8/13/17,0
PWKFVQFA,Cecily Lampkin,MG Advanced,Warephase,Won,8/8/17,11/8/17,3354
F9QHNS68,Marty Freudenburg,GTX Plus Pro,Warephase,Won,8/8/17,8/19/17,5572
GBQ8OLNP,Gladys Colclough,GTX Plus Pro,Warephase,Lost,8/15/17,9/5/17,0
0WERZ67T,Darcel Schlecht,GTX Plus Basic,Warephase,Won,8/18/17,11/13/17,986
FKOA9EF9,Moses Frase,GTX Plus Pro,Warephase,Won,8/22/17,11/11/17,4731
QY4ZMI2F,Lajuana Vencill,GTX Plus Basic,Warephase,Lost,8/28/17,9/14/17,0
73EBDWP4,Cecily Lampkin,GTX Plus Pro,Warephase,Won,8/29/17,9/30/17,4994
O3Q5B86F,Anna Snelling,GTX Plus Basic,Warephase,Won,8/30/17,12/26/17,1118
FC4ZD68R,Darcel Schlecht,GTXPro,Warephase,Lost,8/30/17,11/15/17,0
MZ987882,Moses Frase,GTX Plus Basic,Warephase,Won,8/31/17,12/17/17,1374
BTT2TM8O,Gladys Colclough,MG Advanced,Warephase,Won,9/1/17,11/6/17,3447
NR9UD54C,Versie Hillebrand,MG Special,Warephase,Won,9/10/17,11/27/17,50
8ARRIREI,Darcel Schlecht,GTX Plus Pro,Warephase,Won,9/15/17,12/9/17,5669
FB7OTAMV,Jonathan Berthelot,GTXPro,Warephase,Lost,9/16/17,12/22/17,0
AAUTJ747,Darcel Schlecht,GTXPro,Warephase,Won,9/17/17,12/11/17,5220
3DM5SSI5,Darcel Schlecht,GTXPro,Warephase,Won,9/18/17,11/5/17,5231
DOY7VMYB,Marty Freudenburg,GTX Plus Basic,Warephase,Lost,9/19/17,11/10/17,0
AMCOSQZC,Darcel Schlecht,GTXPro,Warephase,Won,9/20/17,12/18/17,5192
WYS1XI44,Marty Freudenburg,MG Special,Warephase,Won,9/21/17,9/27/17,68
UKQD4DPD,Darcel Schlecht,GTXPro,Warephase,Won,9/27/17,11/13/17,4515
D9WBSJRC,Marty Freudenburg,GTXPro,Warephase,Won,9/30/17,10/9/17,5007
6HDTZCCM,Anna Snelling,GTX Plus Pro,Warephase,Lost,10/2/17,10/14/17,0
2IYQ5ALK,Jonathan Berthelot,GTX Basic,Warephase,Lost,10/2/17,10/7/17,0
8T9ANK4E,Marty Freudenburg,GTX Basic,Warephase,Won,10/5/17,12/24/17,550
SPRK2YOB,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,10/9/17,11/25/17,1190
MW4MSIWW,Darcel Schlecht,GTXPro,Warephase,Lost,10/10/17,10/14/17,0
C48I5WD9,Moses Frase,MG Advanced,Warephase,Won,10/12/17,10/13/17,3090
0QUXNGR1,Cecily Lampkin,MG Advanced,Warephase,Lost,10/13/17,10/18/17,0
UUCSEHJX,Darcel Schlecht,GTX Plus Pro,Warephase,Won,10/19/17,10/27/17,6276
U289K4V3,Cecily Lampkin,MG Advanced,Warephase,Won,10/20/17,10/27/17,3848
K6TJSGUB,Marty Freudenburg,GTX Plus Basic,Warephase,Won,11/8/17,11/17/17,985
04G3DK6T,Moses Frase,MG Special,Warephase,Won,11/9/17,11/21/17,54
EW5ASXX4,Darcel Schlecht,GTXPro,Warephase,Lost,11/15/17,11/20/17,0
YMWG4Z3S,Kary Hendrixson,GTX Plus Basic,Warephase,Engaging,11/23/17,00/00/0000,0
RDZ2FC3A,Darcel Schlecht,GTX Basic,Warephase,Won,11/25/17,12/11/17,537
GR8JTX1T,Darcel Schlecht,GTXPro,Warephase,Prospecting,00/00/0000,00/00/0000,0
JYKM0B00,James Ascencio,GTXPro,Xx-holding,Won,11/12/16,3/6/17,4338
HBTINPDG,Vicki Laflamme,GTX Plus Basic,Xx-holding,Lost,12/3/16,3/9/17,0
7QC6FOKW,Kami Bicknell,GTX Basic,Xx-holding,Won,12/4/16,3/10/17,598
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,12/20/16,3/31/17,51
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,12/29/16,3/13/17,4818
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,1/3/17,3/30/17,1054
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,1/9/17,3/29/17,3145
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,1/10/17,3/11/17,3820
1QT3STIA,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,1/13/17,5/14/17,5163
561707V4,Vicki Laflamme,GTXPro,Xx-holding,Won,1/14/17,3/17/17,4554
4TZF9N1D,Kary Hendrixson,MG Advanced,Xx-holding,Won,1/19/17,3/28/17,3273
6NXY7144,Vicki Laflamme,GTX Basic,Xx-holding,Won,1/19/17,3/31/17,365
7QGG2LO3,Kary Hendrixson,GTXPro,Xx-holding,Lost,1/20/17,5/25/17,0
36PTGLTW,Maureen Marcano,MG Advanced,Xx-holding,Won,1/26/17,3/24/17,3106
81APSLDP,James Ascencio,GTX Plus Basic,Xx-holding,Won,1/29/17,5/3/17,1170
D6T5MM04,Maureen Marcano,GTX Plus Basic,Xx-holding,Won,2/11/17,6/22/17,1035
X2EXSMPR,Vicki Laflamme,GTX Basic,Xx-holding,Won,3/1/17,3/8/17,523
STT3X4NB,Violet Mclelland,GTX Basic,Xx-holding,Engaging,3/1/17,00/00/0000,0
VBZ862OS,Kary Hendrixson,GTX Basic,Xx-holding,Won,3/2/17,3/19/17,599
CPTEPYPZ,Maureen Marcano,GTX Basic,Xx-holding,Lost,3/4/17,5/20/17,0
I0TSIELX,Rosalina Dieter,GTX Plus Basic,Xx-holding,Won,3/6/17,5/29/17,987
P4RDU8QM,Hayden Neloms,MG Advanced,Xx-holding,Won,3/8/17,5/19/17,3151
8SKE4TT5,Maureen Marcano,GTX Plus Basic,Xx-holding,Lost,3/15/17,5/30/17,0
L20NI94X,Rosalina Dieter,MG Advanced,Xx-holding,Lost,3/16/17,6/5/17,0
CG65AS6X,Vicki Laflamme,GTXPro,Xx-holding,Won,3/16/17,3/29/17,4408
265SZR01,Rosalina Dieter,GTX Basic,Xx-holding,Won,3/30/17,6/19/17,501
CLOSEH5L,Vicki Laflamme,MG Advanced,Xx-holding,Lost,3/31/17,4/9/17,0
QJ25CASO,Markita Hansen,GTX Plus Pro,Xx-holding,Lost,4/2/17,5/15/17,0
5KC9ZGBX,Maureen Marcano,GTXPro,Xx-holding,Won,4/8/17,4/12/17,4320
1B4CL153,Zane Levy,GTX Plus Pro,Xx-holding,Won,4/8/17,4/17/17,5884
SZ1H1L8I,Elease Gluck,GTX Plus Basic,Xx-holding,Won,4/11/17,4/13/17,1163
HGF361RQ,Kami Bicknell,GTX Plus Pro,Xx-holding,Lost,4/18/17,4/24/17,0
N60UJ28O,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,4/18/17,4/22/17,1158
CJP7LWRK,Kary Hendrixson,GTXPro,Xx-holding,Won,4/18/17,4/24/17,5078
H1NFMTJ4,Kary Hendrixson,GTX Basic,Xx-holding,Won,4/20/17,6/25/17,527
AUJ21SKT,Markita Hansen,MG Special,Xx-holding,Lost,4/20/17,4/21/17,0
LITG1BL1,Zane Levy,GTX Plus Pro,Xx-holding,Lost,4/23/17,4/28/17,0
2NTWE1G4,Kary Hendrixson,GTXPro,Xx-holding,Won,5/3/17,5/8/17,4604
LCQ934W7,Cassey Cress,GTX Plus Basic,Xx-holding,Engaging,5/5/17,00/00/0000,0
17MPPMM0,Kami Bicknell,MG Special,Xx-holding,Lost,5/5/17,5/12/17,0
5CJQB25J,Vicki Laflamme,MG Advanced,Xx-holding,Lost,5/9/17,8/4/17,0
8GV0BQTU,Kary Hendrixson,MG Advanced,Xx-holding,Engaging,5/17/17,00/00/0000,0
BO8DSRV7,Vicki Laflamme,GTX Plus Basic,Xx-holding,Won,6/21/17,9/23/17,1027
L582YMSV,Kary Hendrixson,GTXPro,Xx-holding,Lost,6/27/17,9/8/17,0
K1OBT27J,James Ascencio,GTX Basic,Xx-holding,Won,6/28/17,8/10/17,553
CLA3RTMS,Kami Bicknell,MG Advanced,Xx-holding,Lost,7/7/17,7/9/17,0
90K2ZTKB,Rosalina Dieter,MG Special,Xx-holding,Won,7/7/17,9/11/17,58
GNT6EM5M,Hayden Neloms,MG Special,Xx-holding,Lost,7/11/17,7/12/17,0
A6T69X6T,Elease Gluck,MG Advanced,Xx-holding,Lost,7/14/17,9/8/17,0
DDD515FB,Hayden Neloms,MG Advanced,Xx-holding,Won,7/14/17,7/15/17,3362
KFXZNC4N,Markita Hansen,MG Special,Xx-holding,Lost,7/14/17,9/11/17,0
FR4GTSEQ,Zane Levy,GTX Basic,Xx-holding,Won,7/16/17,9/15/17,477
HCR2GJ3O,Zane Levy,GTXPro,Xx-holding,Lost,7/17/17,7/27/17,0
JAH8NGC2,Vicki Laflamme,MG Advanced,Xx-holding,Won,7/21/17,9/24/17,2851
30KP0JMN,Maureen Marcano,GTX Plus Pro,Xx-holding,Lost,7/22/17,7/23/17,0
MLD3WEJC,Moses Frase,MG Advanced,Xx-holding,Engaging,7/25/17,00/00/0000,0
EFKPYBI9,Gladys Colclough,MG Advanced,Xx-holding,Engaging,7/26/17,00/00/0000,0
05915PPX,Kami Bicknell,MG Advanced,Xx-holding,Won,8/20/17,11/19/17,3517
23J295J4,Rosalina Dieter,MG Special,Xx-holding,Engaging,8/21/17,00/00/0000,0
FG79OR5X,Kami Bicknell,GTX Plus Basic,Xx-holding,Won,8/28/17,11/19/17,1132
68YAXBZN,James Ascencio,MG Special,Xx-holding,Lost,8/30/17,11/4/17,0
LWCKCV0M,Markita Hansen,GTXPro,Xx-holding,Won,8/30/17,9/15/17,4592
1H2PVLZ3,Rosalina Dieter,GTK 500,Xx-holding,Won,9/3/17,11/10/17,26186
VJ1FT11H,Kami Bicknell,GTX Basic,Xx-holding,Lost,9/4/17,11/18/17,0
BPPV8ZSB,Vicki Laflamme,MG Special,Xx-holding,Lost,9/12/17,11/1/17,0
TEF07JM6,Markita Hansen,GTX Basic,Xx-holding,Lost,9/23/17,10/2/17,0
I86I0TJG,Kary Hendrixson,GTX Basic,Xx-holding,Won,9/25/17,11/13/17,549
35KZ6QTP,Rosalina Dieter,MG Advanced,Xx-holding,Lost,9/25/17,10/3/17,0
YID2GAED,James Ascencio,GTX Plus Pro,Xx-holding,Lost,9/26/17,10/4/17,0
IIOVCSHC,Hayden Neloms,MG Advanced,Xx-holding,Won,9/30/17,12/10/17,2927
9ZVX7NVU,Hayden Neloms,GTX Plus Basic,Xx-holding,Lost,10/1/17,10/8/17,0
VOEOU1U6,Zane Levy,MG Special,Xx-holding,Lost,10/5/17,10/7/17,0
1ZT4IROS,Kami Bicknell,GTX Basic,Xx-holding,Won,10/8/17,10/10/17,608
N3OWNMD3,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,10/13/17,10/22/17,0
CYAL1N0B,Zane Levy,GTXPro,Xx-holding,Won,10/14/17,10/15/17,4882
XFNYWN7B,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,10/15/17,10/16/17,868
02G0NJCN,Vicki Laflamme,MG Special,Xx-holding,Won,10/17/17,10/26/17,68
XO4ZYI3G,James Ascencio,GTX Plus Pro,Xx-holding,Won,10/19/17,10/26/17,5569
7EHJYKWE,Kary Hendrixson,GTX Basic,Xx-holding,Engaging,10/28/17,00/00/0000,0
UZ83LE9X,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,11/1/17,11/10/17,0
MOBO9N8H,Kami Bicknell,GTX Basic,Xx-holding,Lost,11/2/17,11/7/17,0
5HHFR0VZ,Markita Hansen,GTXPro,Xx-holding,Won,11/2/17,11/29/17,4521
ZSYWCL6R,Markita Hansen,GTK 500,Xx-holding,Lost,11/10/17,11/26/17,0
GB6C2UK5,Elease Gluck,GTK 500,Xx-holding,Won,11/18/17,12/4/17,29220
0DY00J6O,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,11/28/17,12/11/17,5886
WKIRY6KE,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,12/7/17,12/18/17,1111
PM2BF2KB,Cassey Cress,GTX Plus Basic,Xx-holding,Engaging,12/13/17,00/00/0000,0
902REDPA,Daniell Hammack,GTXPro,Xx-zobam,Lost,11/7/16,3/9/17,0
AO9Z2D17,Violet Mclelland,GTX Plus Pro,Xx-zobam,Lost,11/10/16,3/11/17,0
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,1/1/17,3/29/17,3962
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,1/7/17,3/16/17,1257
2YOW2BI0,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,1/27/17,5/22/17,5051
LB6XW39X,Donn Cantrell,GTX Basic,Xx-zobam,Won,2/16/17,3/4/17,555
CPJAA632,Reed Clapper,MG Advanced,Xx-zobam,Won,2/22/17,5/15/17,3273
9L6ADU5C,Corliss Cosme,MG Advanced,Xx-zobam,Lost,2/24/17,5/11/17,0
AL554AUI,Donn Cantrell,GTX Basic,Xx-zobam,Won,2/25/17,5/26/17,640
0QHI3KG5,Reed Clapper,MG Advanced,Xx-zobam,Won,2/25/17,6/10/17,3075
8JJY9B08,Corliss Cosme,GTX Basic,Xx-zobam,Lost,2/27/17,5/4/17,0
JDFN8AZI,Corliss Cosme,GTXPro,Xx-zobam,Won,3/7/17,3/16/17,4980
C54ZXDLT,Garret Kinder,MG Advanced,Xx-zobam,Won,3/8/17,3/18/17,4291
3QQW8VJ2,Garret Kinder,GTXPro,Xx-zobam,Won,3/14/17,6/6/17,3869
I0D1O3GX,Boris Faz,GTX Basic,Xx-zobam,Lost,3/23/17,4/1/17,0
M5E8U8HP,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,3/28/17,5/29/17,3395
B2H3P25L,Boris Faz,GTX Plus Pro,Xx-zobam,Lost,3/30/17,4/7/17,0
OFQCCQ6I,Daniell Hammack,GTX Plus Pro,Xx-zobam,Won,3/30/17,6/23/17,6920
OUR875IK,Donn Cantrell,GTX Basic,Xx-zobam,Won,3/30/17,4/6/17,564
0WVCRCOU,Cassey Cress,GTXPro,Xx-zobam,Lost,3/31/17,4/1/17,0
RJYMI03Q,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,4/2/17,5/28/17,5125
UIFIWKNI,Reed Clapper,GTX Plus Basic,Xx-zobam,Won,4/5/17,8/2/17,1091
RX95UPUC,Cassey Cress,GTX Plus Basic,Xx-zobam,Lost,4/6/17,5/30/17,0
XGD6BFD6,Rosie Papadopoulos,GTXPro,Xx-zobam,Won,4/8/17,4/9/17,5217
2HU581DM,Daniell Hammack,GTXPro,Xx-zobam,Won,4/10/17,4/11/17,5000
ZKOGIB6R,Donn Cantrell,GTX Basic,Xx-zobam,Lost,4/18/17,4/25/17,0
DJMPI9TO,Elease Gluck,GTK 500,Xx-zobam,Engaging,4/18/17,00/00/0000,0
64WCPKZ1,Violet Mclelland,GTX Plus Pro,Xx-zobam,Won,4/23/17,5/8/17,5813
4T9CQH5J,Reed Clapper,GTX Plus Pro,Xx-zobam,Lost,5/4/17,9/15/17,0
PRHL94PK,Wilburn Farren,MG Advanced,Xx-zobam,Won,5/7/17,8/5/17,3666
R9TWUEAT,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,5/13/17,8/9/17,0
ZJ1BOSNL,Reed Clapper,MG Advanced,Xx-zobam,Won,5/14/17,5/24/17,3089
V135X5B7,Violet Mclelland,MG Advanced,Xx-zobam,Won,5/14/17,5/17/17,3720
4Y1DYANE,Cassey Cress,GTX Plus Basic,Xx-zobam,Won,5/21/17,6/4/17,1112
HHNFD7DX,Violet Mclelland,GTX Plus Basic,Xx-zobam,Lost,5/23/17,8/29/17,0
POLWB0UX,Corliss Cosme,GTXPro,Xx-zobam,Won,5/30/17,6/6/17,4687
98MASV7P,Reed Clapper,GTXPro,Xx-zobam,Won,6/2/17,8/12/17,4933
J6MIKNYJ,Violet Mclelland,MG Special,Xx-zobam,Won,6/2/17,8/22/17,51
UU0F81HS,Daniell Hammack,GTXPro,Xx-zobam,Won,6/6/17,8/20/17,5166
9VF00HWL,Corliss Cosme,GTX Basic,Xx-zobam,Won,6/8/17,8/12/17,515
KIMW6PXN,Daniell Hammack,GTXPro,Xx-zobam,Won,6/15/17,6/20/17,4939
O7E0302B,Rosie Papadopoulos,GTX Basic,Xx-zobam,Won,6/15/17,9/13/17,524
U11XXNCF,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,6/15/17,6/29/17,3306
PFKDTEYU,Rosie Papadopoulos,GTXPro,Xx-zobam,Engaging,6/16/17,00/00/0000,0
LUP7FYS5,Boris Faz,GTX Plus Pro,Xx-zobam,Lost,6/20/17,7/2/17,0
PN3T4FUG,Corliss Cosme,GTX Basic,Xx-zobam,Lost,6/20/17,9/21/17,0
18LZY55R,Violet Mclelland,MG Special,Xx-zobam,Won,6/25/17,7/2/17,60
FHK0BBGK,Garret Kinder,MG Special,Xx-zobam,Won,6/29/17,7/8/17,62
VMI5QYS3,Donn Cantrell,GTXPro,Xx-zobam,Lost,7/5/17,7/9/17,0
JB4MECWM,Daniell Hammack,GTXPro,Xx-zobam,Lost,7/6/17,7/7/17,0
YA68AAQK,Reed Clapper,GTX Plus Basic,Xx-zobam,Lost,7/7/17,9/17/17,0
83EZC8YK,Violet Mclelland,MG Advanced,Xx-zobam,Lost,7/7/17,7/15/17,0
UIA0FO51,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,7/8/17,7/9/17,3569
38CPLDAR,Garret Kinder,GTX Plus Pro,Xx-zobam,Lost,7/18/17,7/30/17,0
LDK61ORQ,Hayden Neloms,MG Special,Xx-zobam,Engaging,7/19/17,00/00/0000,0
YQACOZV4,Cassey Cress,GTX Plus Basic,Xx-zobam,Lost,7/22/17,9/12/17,0
MG0LTCCE,Daniell Hammack,GTX Plus Basic,Xx-zobam,Won,7/23/17,7/30/17,1231
G1M1KVHU,Niesha Huffines,GTX Plus Basic,Xx-zobam,Engaging,7/23/17,00/00/0000,0
YT5I3AUS,Reed Clapper,GTX Basic,Xx-zobam,Won,7/23/17,7/31/17,494
0MKW8IPC,Donn Cantrell,GTX Basic,Xx-zobam,Won,7/26/17,7/28/17,554
KO7UWLAU,Wilburn Farren,MG Advanced,Xx-zobam,Won,7/26/17,7/28/17,3596
18YA4UUP,Versie Hillebrand,GTX Plus Pro,Xx-zobam,Engaging,7/27/17,00/00/0000,0
ZJLW1OPF,Darcel Schlecht,GTXPro,Xx-zobam,Engaging,7/28/17,00/00/0000,0
GVOKY9KD,Violet Mclelland,GTXPro,Xx-zobam,Lost,8/1/17,11/11/17,0
1VFRN1GB,Cassey Cress,GTX Basic,Xx-zobam,Won,8/8/17,8/27/17,582
UZTMM5MG,Garret Kinder,GTXPro,Xx-zobam,Lost,8/9/17,11/20/17,0
HT17GEXI,Reed Clapper,GTX Basic,Xx-zobam,Won,8/9/17,12/13/17,517
O35V5CTW,Cassey Cress,MG Advanced,Xx-zobam,Lost,8/13/17,11/24/17,0
SKU6MLKY,Rosie Papadopoulos,MG Special,Xx-zobam,Lost,8/19/17,11/11/17,0
WV2OG7C3,Daniell Hammack,MG Special,Xx-zobam,Lost,8/30/17,11/18/17,0
9868N4GB,Donn Cantrell,MG Advanced,Xx-zobam,Won,9/3/17,12/14/17,3595
UAVOPRPV,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,9/4/17,12/26/17,4631
XAS0EL71,Donn Cantrell,MG Advanced,Xx-zobam,Won,9/6/17,9/20/17,3206
ITDTMROU,Cassey Cress,MG Advanced,Xx-zobam,Won,9/10/17,12/5/17,3371
JJ17IHID,Garret Kinder,GTX Basic,Xx-zobam,Won,9/16/17,11/24/17,547
41HHBQRT,Cassey Cress,GTX Basic,Xx-zobam,Lost,9/17/17,12/13/17,0
524QUXI2,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,9/18/17,11/26/17,0
T8LSQO2S,Wilburn Farren,GTX Plus Pro,Xx-zobam,Lost,9/20/17,11/24/17,0
2KVQ5Z4M,Wilburn Farren,MG Advanced,Xx-zobam,Lost,9/21/17,11/29/17,0
7I2O2ZCR,Corliss Cosme,GTX Plus Basic,Xx-zobam,Lost,9/26/17,11/19/17,0
GXIVJQPG,Daniell Hammack,GTX Plus Basic,Xx-zobam,Engaging,10/1/17,00/00/0000,0
D4SJ5G2G,Violet Mclelland,MG Special,Xx-zobam,Lost,10/3/17,12/23/17,0
T64JVA4T,Boris Faz,GTXPro,Xx-zobam,Won,10/6/17,10/7/17,4401
0SQM849O,Cassey Cress,GTXPro,Xx-zobam,Won,10/17/17,10/29/17,5144
GAUSPPYM,Reed Clapper,GTX Plus Basic,Xx-zobam,Lost,10/18/17,12/11/17,0
W4R2C7N9,Donn Cantrell,GTX Basic,Xx-zobam,Lost,10/21/17,10/30/17,0
FOFS0O2G,Cassey Cress,GTX Plus Pro,Xx-zobam,Lost,10/27/17,10/29/17,0
8R0HTKUK,Rosie Papadopoulos,GTX Plus Pro,Xx-zobam,Lost,10/31/17,11/7/17,0
6JZ0HCSF,Rosie Papadopoulos,GTXPro,Xx-zobam,Lost,12/9/17,12/29/17,0
CNL7PCYU,Donn Cantrell,MG Advanced,Xx-zobam,Lost,12/20/17,12/28/17,0
2IRZM0LB,Darcel Schlecht,GTXPro,Xx-zobam,Prospecting,00/00/0000,00/00/0000,0
JQBN7PXK,Gladys Colclough,MG Advanced,Xx-zobam,Prospecting,00/00/0000,00/00/0000,0
AE3YDLK3,Jonathan Berthelot,GTX Basic,Xx-zobam,Prospecting,00/00/0000,00/00/0000,0
RGW7PKJ6,Marty Freudenburg,GTX Basic,Xx-zobam,Prospecting,00/00/0000,00/00/0000,0
GIUUTBXM,Kary Hendrixson,GTXPro,Y-corporation,Won,11/21/16,3/14/17,5539
